CX9EZAA30JSWZ01S8,143,6,2.0,6.3
E63EZM8TJHZD0R1HL,105,8,1.8,6.1
KXH8HUCYBJR107RH0,193,5,4.3,11.8
XUDF9UHFRX2V2YDKV,166,4,1.8,6.1
GLAAZ7BCE0DP8361Y,226,7,3.3,8.1
PNUBZTDTYHMWD382E,81,5,2.5,6.3
BKB05LJVCYMAAV6W1,112,4,4.6,11.8
EYUX8MNJ46AGNS1E6,202,6,3.0,8.1
S0JFYK13MY1KKYL6T,130,5,1.1,6.1
Z41AHMJARY5AEA4UD,203,7,2.4,6.3
J1JZDTLDRCP6LYR3B,206,6,2.4,6.3
CXFB6T0NMWX6A6E9B,159,7,4.7,11.8
PVSGZHJDTSP7G33YY,80,8,2.0,6.3
22BLXEDMEMLWPB12U,201,6,1.1,6.1
DG9C0ANAP1J3P8HPR,104,7,1.2,6.1
GE0USK3Z2TVZMBMF8,214,4,4.5,11.8
UC8319J3KE7D4PY8W,228,4,2.8,6.3
33L1F6VLSN48KYULF,233,5,3.4,8.1
891KNE0153XFKVVKV,218,8,2.4,6.3
RYK3TZ45ZYKYUC62H,193,7,1.9,6.1
71YFYP5WNJDPVA6XA,242,5,3.4,8.1
LCLRRKEMMDLLY3JAR,165,7,3.5,8.1
KRKR285ZAZL3PPY2V,155,7,4.9,11.8
3K00T3AJWUW34ZT15,221,6,3.0,8.1
AU12H2KKP6PD7WB64,229,4,3.2,8.1
T5HZ6J6H6A7MZNWRY,192,6,2.8,6.3
BK9YM0S71KXWLK3W7,244,4,4.0,11.8
7ZYFSDAU2W7VCYT5B,200,4,2.7,6.3
LXUNVGUVDFSF1LNFH,110,8,3.8,8.1
6Z01FTFH14PYYTAGR,108,5,2.9,6.3
PN3XAAM26R9U74PEF,225,5,3.7,8.1
21ERWEZ0D9LDDWEY9,89,7,1.1,6.1
WC7PDSW6S15M3445V,244,8,1.0,6.1
C4PCERG2K6VP7CXSW,238,4,3.5,8.1
KWCGN7TLPVLXHN9BC,215,6,1.4,6.1
CDATR5JTHYDJG13CF,156,7,2.6,6.3
59ELG5DNV852GTFZA,148,4,1.4,6.1
HMEMT9PAHEH1929KS,140,7,4.8,11.8
36V2HA7N15CENC4FA,212,8,4.6,11.8
YRD0UF8SHV8RL31YC,176,5,4.2,11.8
8C7NVDNBF59NVU7YP,148,7,2.1,6.3
C4TVR3U1DCZTS8M3P,170,4,4.4,11.8
6FUJJCGKX5H69PBT6,82,6,4.8,11.8
CU4N7ULL180GNVJ81,111,5,2.9,6.3
9A5LF715856D4WXR8,140,8,1.0,6.1
DV4AMYLXYT8BT9SYR,206,7,2.7,6.3
S9PECMLVJYPZ6C3AR,247,7,1.8,6.1
WS5025P35RJJ60ADS,228,5,4.7,11.8
V46UYYA81GASECPNS,92,5,2.5,6.3
8BJTVSSU4NG5RMWML,180,5,2.0,6.3
UJKY2TU209N2YP7X2,113,4,2.8,6.3
2UG7PYXU5ZJRN497F,218,8,1.7,6.1
0CL2BRW62UPJ7TFU6,174,7,1.2,6.1
0AGATR4086R25Y6RM,228,6,3.3,8.1
WWPCEWEW9N1M44559,105,8,4.7,11.8
V9ENMD602DPJ1H7P5,151,8,1.2,6.1
T1M6ZT45UYUY4UXCY,179,6,4.2,11.8
748AS3CLY4NTA5XG8,95,8,3.5,8.1
Y1HDJVG4NKCL514YU,217,6,4.8,11.8
LZPUV7DD63HEG0C7B,138,5,4.4,11.8
8ESEALUR595UGY2HU,81,6,4.5,11.8
LVC3T1A1N4HEMRXT1,178,7,3.7,8.1
8BHZ3NSB7NUY55C5V,127,6,1.3,6.1
YGTH3YAFVE8CTAVNN,97,4,1.2,6.1
VZF0GJWL1YLTF73BY,243,8,1.3,6.1
HZ8B8XLFHRPX84VW5,109,4,2.3,6.3
MLW2HP529BNRZ8PDM,163,5,3.5,8.1
3KHXN85U0GVALY8MF,205,6,1.4,6.1
15Y1EYYWJ4C4ZMZJX,170,8,1.4,6.1
H12N44GK7MKCCELWA,100,6,1.8,6.1
AFMBG5LFCK0Z0VBBL,113,7,4.9,11.8
9X0HMF46X38MC0JSB,176,5,1.3,6.1
X7SDV68AEUBCG8WUD,148,7,3.5,8.1
YHSPPM5RPGEPBKX8S,153,4,4.3,11.8
S9NN15ZXWD3576YP1,241,8,3.7,8.1
98GJTDC1JMY48HW4V,110,5,4.6,11.8
AT5U1HELC9CGDDKLN,149,8,1.0,6.1
S3VC4W9WA8U8ZX56S,244,8,3.7,8.1
7C3V9VYCW1JRV6DUK,94,5,1.7,6.1
RV5GHRJRR9TEAXCSV,124,6,4.2,11.8
HEA5EGEG2CH1AYRT3,167,7,3.9,8.1
NM6M639L8WGLBNZ57,250,5,1.1,6.1
NAUL32NJMD4D7WL2F,99,5,2.6,6.3
4PR26P6YRUL2GX2UY,138,7,3.5,8.1
SX561X198RRWRWJV0,109,5,1.8,6.1
3VZ7WKS4AKZLXK1JJ,167,5,1.9,6.1
MG56WG2DU1EXBZFTW,200,5,2.4,6.3
CZ03L5DXWJFVVVCLH,185,7,1.9,6.1
XVWPUDVFP3UK0SLL2,218,8,3.1,8.1
LCJ7K82XJM5MMFH36,220,4,4.4,11.8
HAY3K5006CVPASKL0,179,7,3.8,8.1
HN2NW9GKBHP8SKK4D,123,4,4.5,11.8
C2G9T7NY9HP8UTFE8,212,8,1.7,6.1
J2YZCNZ2FSJP3EXEB,99,4,3.8,8.1
HRDXTJPFW7TPNPV9N,198,4,3.9,8.1
KY7Z3NLNYR15X6J6D,159,4,3.0,8.1
281CJUPZHVXEP6B6B,127,8,3.2,8.1
6ACMFDP7RG7P7DL05,143,8,2.0,6.3
U9NDV5FELEZKUHA5C,245,7,3.1,8.1
46TM680XGUFDYSYLE,150,4,1.5,6.1
GWCTWJY9JLJ52UU9Z,222,8,4.6,11.8
R0BJXHJN21PBERH35,102,7,2.6,6.3
XGZFB98HYW0YN9F3H,161,7,4.5,11.8
SP25V1YD82P11U1U4,196,8,1.5,6.1
WSJH5WS7R984RZ9LD,146,6,1.8,6.1
6CLPTU4XSWCSBRZ47,169,5,3.2,8.1
6067UFEG29RDAAJ03,200,8,4.9,11.8
J72ZJW6XMFDH40P84,99,7,3.5,8.1
HFTZG0P9747JG9TEA,224,7,2.4,6.3
3SXTNRPJAZM79GH8R,129,6,1.4,6.1
EXK8L82A57SHHRZ6V,162,6,2.7,6.3
LM96HD0S1Y113ZY5G,224,6,3.7,8.1
H0GLEG34ASE060ESN,89,6,4.2,11.8
HAGBHS3V8CVPRB43R,108,7,4.6,11.8
CXWK4DPRHZJ9BJX9N,101,6,4.1,11.8
WX8FTL01DD7W02X9V,135,8,2.6,6.3
DSY2MK1RBDW839W8N,80,5,2.5,6.3
X7GAPWNDJXLRKKYYE,245,5,3.7,8.1
KLUU573Z4YX577B5U,188,7,3.9,8.1
3BFBF5KNLLAVHWG6Z,86,4,3.2,8.1
6BDWXGLSPBB1SHTMH,90,5,3.0,8.1
15TLBWUGCM9WC75GW,112,4,3.1,8.1
FLVC95HTKAGK6SRBF,247,6,1.4,6.1
A7X36L2W65P6LRPCJ,165,5,4.5,11.8
FLYG1DKTJFTUHS7E6,93,4,3.5,8.1
LCPSFFTSA96DFVPWC,130,8,4.1,11.8
LAM12H0VUDTPK3S8E,175,8,2.1,6.3
1V3B45T38G3KCGV1D,197,4,3.8,8.1
79YTNPY12L19Y5N5Y,228,6,4.9,11.8
89CZWY0MWXDNGB2K6,174,5,2.3,6.3
1K8W5HXKJ7EFEJ7Z7,131,7,1.3,6.1
3PXZ7HCD9SDXJF0KJ,113,7,4.4,11.8
FF4B0H4XBV87G7U8L,95,8,3.6,8.1
X2JCSEJW1BPBXGVUM,142,4,2.5,6.3
AXVEUAYCUM5U1ZPVC,120,7,4.8,11.8
96W5W7NUB7KSC55EK,223,7,1.7,6.1
0D19J0WMHM9P5YZCK,199,5,2.0,6.3
DUVU8D1FP7T4219TA,83,5,1.0,6.1
CBMW7VCWASVVL555Y,192,5,3.8,8.1
K2YEU0XALEMJNWZ56,179,5,1.3,6.1
NL06KY7UD0LE6WBNX,135,6,4.6,11.8
1NL2ESW6JVN49G2FG,162,5,3.1,8.1
HLTVTCYTWE31BNLWC,153,6,2.9,6.3
FRH7UYWFBBHDGHHH4,180,5,2.2,6.3
7KDS41ZJA3KH8CFDV,233,8,2.5,6.3
GFNZ01MXUVS05C2B1,233,5,3.5,8.1
GB2LCVXGE6TLRR113,189,6,4.6,11.8
NHTL4B4NJX53YCHRS,220,6,4.8,11.8
9Y3EN4597NYFFYEKF,90,6,4.3,11.8
2LZ6L2DEXXYDXLFSR,91,6,2.9,6.3
U279J120EA8HA8W8A,114,7,2.6,6.3
6ABE0ZHFJWUMHTGCB,203,6,2.2,6.3
CSHXEVDE3YBABR5DW,214,6,2.8,6.3
L8CK4MRTP7UT21RP9,81,6,2.2,6.3
0M0TUBAPVM2YPKEBD,99,6,1.3,6.1
FF6LEHJ36KAZBY03V,199,7,1.8,6.1
A17AB89ZFBUV7725M,161,5,2.1,6.3
7PH4GU6CJCVA9FA5H,247,4,2.7,6.3
2YW48WGLXLRWYP6VW,233,8,1.7,6.1
KDCCMB0TCRW4S1R42,214,8,2.2,6.3
CHRY9BKRPDVCYS55F,221,4,2.5,6.3
X3AS5DDBS1KMZ1C66,242,5,3.4,8.1
L4YN7TFJV67UPBGN5,148,4,2.1,6.3
K2T7FFZMBLN9DD02Y,86,7,1.6,6.1
UWHF8PEHZMENY1NFF,183,5,3.9,8.1
JNTMK28Y6MJ4738R0,231,4,1.5,6.1
W7C19VES63KJWCC54,151,6,2.5,6.3
7SAH615Y0G7PS4423,184,4,4.5,11.8
ATX91ZPA0ZFNY1XU4,164,7,3.7,8.1
YECMGM3N5FZJZ3N04,118,5,2.8,6.3
Z7ECZG0UFD58XB2DS,122,8,4.0,11.8
UW7B1A8N6PVS9EALH,146,6,4.0,11.8
FRJSNN53FTRS9VWC0,141,6,1.4,6.1
BKJ4YTVVHSVW1JMYJ,244,8,3.0,8.1
0H3RKJVG4CB17BCNS,91,4,3.1,8.1
EBU007LRW8KK72D3P,247,7,3.3,8.1
1B7XNH49GH4JVTY5P,202,8,1.4,6.1
AL0JWG3KH1MG3E9P6,105,5,4.3,11.8
4AVCKU81GFDDNBEST,241,5,2.3,6.3
C28WHVS3JRBU0UTTT,183,6,3.9,8.1
WH1CHCB57RU7UH87W,117,8,4.6,11.8
RLHR1V86402XBP2GK,163,5,4.7,11.8
FA7KYS6DW2ZFND4P7,170,6,3.0,8.1
4PR4V9R7K99P12LPN,229,8,4.3,11.8
CRH9PAEGBAJ2ZX66A,216,7,2.1,6.3
ADD6SBZB12K34S40F,160,8,4.8,11.8
NJZCR5F1ZT0ZYBZZA,101,6,4.0,11.8
2ND24PDPX6ZY09STU,195,5,2.8,6.3
9R78T9DBR8DG6M1WB,158,8,3.4,8.1
2GPAGXMPNPP3TVY5Z,210,7,3.9,8.1
0N8L4ZHG1RFHZNBU0,102,4,4.8,11.8
1030H2N6EREE6HU0C,176,8,1.2,6.1
KGP0URMYYGL7920D1,120,8,2.2,6.3
M13H56Z5YRWPPYENU,158,6,2.5,6.3
NNAVBYVSLAZ9PF2PK,173,4,2.8,6.3
GWU7ULWCXFKY7K3E5,228,6,3.7,8.1
P4M6RLP5W3YA9WLRG,89,7,2.2,6.3
Z0S8D8MFN4UVZCT34,179,8,1.3,6.1
2V1S8JYZLZ3LH2BBK,120,6,1.8,6.1
ZLLN043YPW8DEBHNU,135,5,3.9,8.1
W6V2V3WS87MYCXJ2T,133,4,1.0,6.1
Z57JK039P235KUR8F,248,7,2.4,6.3
F2ZMNCF1L5HH9VX0X,184,7,4.8,11.8
LRW3799PMM3VN2SBJ,144,4,3.1,8.1
CWULA0UMSN1WHRRZX,219,4,1.5,6.1
7PJC3T3FCY2Z44FC5,148,8,3.6,8.1
ZT9YP8FJJGH3CB246,233,6,4.2,11.8
U6MKTU7BS4RZT80UD,97,6,3.9,8.1
86CXPTS9NWSPTBDRU,224,4,3.0,8.1
XXRC9RKCKFNT53UTV,171,5,4.8,11.8
KLWAKMYJP6N82496V,201,6,4.6,11.8
EB3LP41SARJEMJHMF,82,5,4.0,11.8
DCNTJ1XK2G28APHAJ,151,8,1.6,6.1
D1JTSYF0BL63UC5SF,176,6,4.9,11.8
F6G94A8H8KXKYLFCJ,181,6,1.0,6.1
VMF1TH51RBTF3HVNN,235,7,3.6,8.1
0LT76M59MNNWT8P9R,230,8,4.6,11.8
K5VNNA1U758HS4WET,100,7,4.8,11.8
7NJFT2EAEC65JN3AC,249,8,4.3,11.8
3FFW34AEH3G4VJW1N,224,5,2.3,6.3
7T8UP8GMSHN6YCFTV,117,6,1.3,6.1
CY17UK0G75KX408UY,134,5,2.1,6.3
T0TJHL5JG5SZA4DB0,205,8,4.5,11.8
PR8WBXRDTHMMZ02R5,197,5,2.9,6.3
E537744KEEH4730K9,135,7,1.1,6.1
WEZH7KGRLU0ZJA2UM,233,6,4.4,11.8
AZ60UX8PMXPJ65G04,215,4,3.6,8.1
H01KGNATA9WEUAW9P,161,5,4.0,11.8
NG7K1B9X1V9K3CX1N,114,5,1.3,6.1
TEFKZ6RLETB9D82WH,199,7,4.6,11.8
HCFU5XFUNK2SHZXF5,129,4,2.7,6.3
4PCJHFXJDE1V9U617,233,6,1.2,6.1
7UKM9GB4EXSMB02CF,160,7,3.3,8.1
ZKJH39KNCVHCXHZD5,240,6,3.8,8.1
84H4BYKWDMAZA1Y3R,189,4,3.3,8.1
3YJRKZEMU9A61P8E8,203,8,1.0,6.1
MUHBHS574DE4SSDDY,120,5,2.0,6.3
7P5ZK6HAWFYKXFWDP,245,6,2.6,6.3
FTFD24VGJ9UWAXFWE,81,5,2.3,6.3
DP378AZDYNX7TS83Z,155,4,3.8,8.1
1HS5LCTN8VHM50MTD,151,8,2.3,6.3
FS0ZMT8UXWGH74WB4,214,7,2.6,6.3
3KG46MKJ5HRZ2LMM4,184,8,1.1,6.1
12868FPK6C0PHTLJB,108,5,1.0,6.1
YHW1ZK1RMKC0A5EG8,84,4,4.8,11.8
GS7E3PHV9TRA2R4DP,201,4,4.0,11.8
6U1B6PKTFDFZ1HJC8,88,6,2.5,6.3
7S70F2MKFJ2YM4EPS,189,6,4.1,11.8
CJ1EBZLW3NFXWJB1X,99,5,2.1,6.3
P04CA78NJRRNCK870,208,5,2.2,6.3
ZPDMSYZL2TXETFKNT,90,8,4.9,11.8
LGNA8ZXADJ9FAVVJY,200,7,2.4,6.3
AZ3SME08PL2SM8EZW,136,6,4.9,11.8
KSXP22BWS1ZTVKXNY,209,8,1.2,6.1
8BG8MB81LP8MCA33M,179,8,1.6,6.1
E0YFAL3ZL6BAG3JJB,152,6,2.4,6.3
GUNF4AJ7BEYPUC734,136,5,2.0,6.3
57AFCGNCVUP4XBFA8,181,8,4.7,11.8
G0NXTG2BX53R9A1NP,232,4,4.2,11.8
X6V3LBCD4E0S0URZR,218,7,4.4,11.8
B0L0X3AXGG749NWXT,248,6,1.4,6.1
EZCJRFF7E6PSN1MY9,237,4,4.1,11.8
J08ZLRJ8HA709EAG3,125,4,4.0,11.8
TEA9M7BWMEY5UX38B,98,8,1.1,6.1
L8SZL35T7RGW8MSFM,250,6,2.5,6.3
DKS00J7XLKJYUFNPT,162,7,4.2,11.8
AH8VRPXMMEX6U199P,120,4,4.9,11.8
D4B6F27GEHKJKW22Z,88,4,3.9,8.1
B8TFEFVE84T4JFZ2F,163,6,2.1,6.3
1MHRK26YKVKEP507Z,181,8,3.0,8.1
67J8GRLCZMTS6SZVN,179,4,2.8,6.3
SV42C3P1BFWA4R04W,250,5,1.9,6.1
2A53G1RMXKWZUFT00,230,8,4.6,11.8
B7J82A2RPFM5X4VC0,107,6,3.4,8.1
U1GYX12CN4SLES30F,102,7,1.7,6.1
BLG608SUX24U6AHFP,158,5,2.5,6.3
7W4M5JA9M4F241MRS,121,4,4.1,11.8
3S579A7A7T12DLUM9,133,6,3.8,8.1
WLAJ4EF5A4SZ61DE1,243,6,4.7,11.8
06FXFM95Y8PMZREPX,104,5,4.7,11.8
Z69EV7WDA7CB7CD93,146,6,2.5,6.3
VTDSPCH4RRKGS9VKZ,106,7,2.1,6.3
TDSV1BVHDT83AJ1LM,250,4,3.3,8.1
MRB55W1BYZZRXMDXC,167,4,1.2,6.1
3PLR090LP5C1GNMFL,190,7,1.4,6.1
4E7ZGWRLXJKW1XCWT,188,5,3.1,8.1
Y5YYD36HVHSHD91FL,161,8,4.0,11.8
GKSAGBUWUY513A44W,184,5,2.3,6.3
JS75ENJ32J0BSRH1F,187,4,1.9,6.1
KBTV05RCL7G39MEJ9,234,8,3.4,8.1
754DLMWJZXMCJ9B99,150,8,1.8,6.1
MH9ATE4BY7K8VL8S1,181,5,2.9,6.3
USZPAZWG2BBHMV6ZZ,96,4,1.9,6.1
3MMRN1ETZ6F610Y6P,87,8,4.7,11.8
0CC5W7FH5DRCGUY2J,180,6,1.3,6.1
56LRLNR2PNLHBCHYD,158,5,1.9,6.1
ST7E3VMFUKMA3TMF0,200,8,3.0,8.1
25NW9A9EBHUAMSV7T,111,6,1.0,6.1
A75UT13N571P9R5K7,216,7,4.6,11.8
AWM5TY81ATLS8YK78,192,4,4.7,11.8
3E4M40FTJXXCDRPVC,121,4,4.4,11.8
V0102SVV8SBZELPH4,124,7,4.8,11.8
VBHD08AMCC8CB69ZV,109,5,3.9,8.1
6X1EM45SMEA0FW33S,225,8,3.0,8.1
S5LV8JDJ79MRK4MPY,94,4,4.3,11.8
NRF4DL1TEYY0TX4PA,80,7,2.0,6.3
UN9UCNBHPGS863LCE,135,6,1.7,6.1
ZK4BFCGYWVW7U2L9V,105,8,3.8,8.1
M8NBBXH6Z5ZECYU1U,177,5,3.9,8.1
RLA8SP9P84WP2A64T,169,6,4.1,11.8
M4X38LUSAS8Y8DJHU,232,4,3.3,8.1
JW1DBGR2LPRNSHR37,180,4,2.7,6.3
JSTUJYBAR3L3B7AZC,130,6,4.7,11.8
1NNUYNTY1NFWMWS1W,199,4,1.4,6.1
71X9FV6FRG2KLVSCH,229,5,4.0,11.8
M3064AB0N9YFLX09J,131,6,3.1,8.1
SFY313WEDK7P915CX,108,8,4.9,11.8
PW8BYN6FGYKJ3YZ92,84,6,2.8,6.3
5XVLAZRZNG2NNJN1W,91,8,3.9,8.1
3GUFJ2JFTLP30HYDB,247,5,1.2,6.1
9TKLCAAELKYE11EXZ,98,7,1.2,6.1
VFX9EL0VLGP8LGHX8,140,7,3.6,8.1
3PC9CTUH7RVXWKD73,130,6,1.6,6.1
M91HNB4BJ7WH82WGR,149,5,1.9,6.1
NVUZ994N7WR6KJKNS,156,6,2.1,6.3
4E7FCG9U95C5KKXPL,233,6,4.9,11.8
XSBZS8J7XLYPHA2N1,129,5,3.7,8.1
6RUCS137TZDPGD5WL,176,6,2.7,6.3
PXMGPBF12YBVLSA52,153,5,2.5,6.3
8S77398MUKXEKHLBX,204,8,4.1,11.8
NHJE2GPJDBUH2T4MF,224,5,3.2,8.1
0FB8VRRHG3LYSL6H3,231,6,3.7,8.1
MJ12VX8SK7RNT73XS,240,8,3.9,8.1
URDUJ1KPY47BBML1W,138,7,2.2,6.3
TZU2WCFX39DL5B2C2,230,5,1.7,6.1
